ID_REF,GSM4190059,GSM4190065,GSM4190066,GSM4190068,GSM4190071,GSM4190078,GSM4190079,GSM4190080,GSM4190082
PDGFRB,9.536122474,10.30213141,10.17255535,10.60971728,10.68228926,10.5120467,9.736412395,9.736412395,9.714679171
PECAM1,8.422810885,9.613770183,10.77891356,11.47025424,10.23712629,10.83337207,9.371494204,9.897779959,9.582301057
PIK3CD,9.171900529,9.006494929,7.838748076,8.52275411,8.389953135,9.052536005,7.808229883,7.826883281,7.372360807
PIK3CG,8.816872411,7.776107146,7.535096719,8.473448975,8.160329001,8.520247433,7.5879601,8.213288523,7.792191597
PIN1,8.624596598,9.484165839,9.12777082,8.662970546,9.031545596,7.916669198,9.349242378,8.796362326,9.561104222
PLA2G1B,7.867324931,7.19731174,7.222019352,7.091666564,7.012445324,7.776107146,8.069268334,7.855615013,7.204320108
PLA2G6,8.624596598,8.446947651,7.505250909,8.296832848,8.875147527,8.966953429,9.908378607,8.162842098,9.781598548
PLAU,9.13387976,8.936882024,8.731675453,9.099933768,9.20841465,9.1524985,8.007656684,8.695441096,8.392605993
PLAUR,9.027288924,9.048282796,8.627124421,8.381401691,8.734345862,8.781198112,7.445595336,8.175550637,8.912480315
PMCH,8.126243288,7.992366994,7.145319467,7.598401739,7.107984002,7.713518966,8.690123931,8.397242293,8.392605993
PNMA1,8.650394976,9.1524985,8.292594522,8.446947651,7.908081749,8.440553302,8.392605993,7.26762795,8.897652614
POLR2A,12.14377682,11.06683372,10.53520036,10.48001738,10.12327029,10.38853234,10.32664048,10.59381062,9.773339873
POS_A,15.75275142,13.87475092,12.78558561,13.30997293,13.22134834,12.69274229,15.33454528,13.97839053,13.36300877
POS_B,14.20277655,12.02478334,11.42107664,11.97459186,11.62409744,11.39669916,13.97839053,12.54218813,11.80751257
POS_C,12.20207474,10.27942875,9.938599166,10.0802362,9.938599166,9.773339873,12.29462228,10.80003033,10.17255535
POS_D,9.478792662,8.399225734,8.302961408,8.007656684,8.180436862,7.541044364,10.5120467,9.023032253,8.577517186
POS_E,6.138256822,5.832607922,5.449148365,4.828698639,5.021690839,4.904039998,8.674921176,6.019226649,5.922093136
POS_F,5.937482809,5.183315291,4.756876966,4.399760333,4.599533997,4.280123657,8.591651585,5.463492013,5.183315291
POU2AF1,8.077385908,8.112865754,7.369842774,7.983991232,7.5133232,7.35207844,7.313990633,7.245581048,7.155659982
POU2F2,5.40498677,5.535154753,5.021690839,6.317835022,5.785406727,5.340871359,5.584365175,5.006364994,5.021690839
PPARG,9.312096675,9.225262524,8.512483401,8.878046736,8.415640316,8.980454209,8.767458951,9.099933768,8.616685363
PPBP,4.84407437,6.053649718,4.457619139,4.586295185,3.825212863,5.129773392,3.897041924,8.040746245,8.731675453
PPIA,9.457895215,9.564466046,9.371494204,9.204593641,8.558403842,9.466589596,10.01990331,8.633878079,9.916522732
PRAME,14.42240893,8.781198112,8.990299741,7.554066194,8.376420456,8.292594522,7.127496029,7.908081749,7.663758768
PRF1,8.890478689,8.843508191,8.68881146,8.459464195,8.210846098,9.095156358,8.712784521,7.977229491,7.806078494
PRG2,8.126243288,7.320452483,8.351789987,7.21658156,8.444851707,8.381401691,7.155659982,8.011617537,7.876107198
PRKCD,10.80003033,10.101207,8.567752371,9.398337649,8.734345862,8.875147527,9.327813526,8.456998258,8.723576294
PRKCE,6.924713094,7.949610018,7.474814358,6.733396408,8.503062167,6.350405649,8.837581298,7.456050174,7.999015186
PRM1,9.279324688,7.801434502,7.652645914,6.886767175,7.38602445,7.426263653,6.125420774,7.430568728,6.369685456
PRPF38A,10.64937064,10.40207421,10.22893157,10.06208609,10.05203166,10.06208609,10.13866538,10.63705195,10.09052434
PSEN1,9.833017943,9.097545063,10.00708344,9.380835365,9.247040122,9.647630014,9.572764186,9.912841997,10.101207
PSEN2,7.561231101,8.281160803,9.796830767,8.813421627,8.992781935,8.201603526,9.167632656,9.256964736,10.12327029
PSMB10,8.957669411,9.462957879,8.950012195,9.12357325,9.613770183,8.905931605,9.908378607,7.958631071,8.525260786
PSMB7,11.42107664,12.48016955,10.91941446,11.25181995,10.6708669,11.19766951,11.01400126,11.65049586,11.39669916
PSMB8,8.270607674,10.49845654,11.12961288,10.17779091,10.2095304,10.65679742,10.87955928,10.14985354,10.80003033
PSMB9,10.101207,10.47072146,10.68228926,10.101207,10.48001738,10.87955928,10.57242427,10.60971728,9.592399233
PSMD7,11.7359146,12.34539454,10.64937064,11.36840484,10.97811082,10.2095304,11.83672428,10.73684413,10.49845654
PTGDR2,8.188367725,8.075305522,7.637505744,7.510587974,7.331781807,8.007656684,7.502649071,7.787727898,6.938348069
PTGS2,7.663758768,8.2725823,7.858453327,8.075305522,7.937189802,7.952947983,8.188367725,9.236075246,8.703996145
PTPRC,7.703293496,9.282655168,8.840544745,9.528275618,9.568615116,10.09052434,9.023032253,8.550381393,8.897652614
PVR,10.22893157,10.53520036,10.2508849,9.76740385,9.924363344,9.732408792,9.608913836,9.793613872,10.9377498
PYCARD,9.470221313,7.698337583,8.652977873,7.439685032,8.215730949,8.193022151,8.674921176,7.479003044,7.401676564
RAG1,8.381401691,8.142800535,7.922509822,7.535096719,7.541044364,7.961186191,8.102611804,8.287717698,8.069268334
REL,8.327323137,7.999015186,8.883525312,7.882929432,8.180436862,7.840948251,8.550381393,8.427236788,8.178375157
RELA,9.582301057,8.950012195,9.184665866,8.972790711,8.482481489,8.542384025,9.303184157,9.22087834,8.880945945
RELB,6.059608642,7.573281131,8.153249616,7.494897691,8.602947236,6.641433031,8.506891786,7.175045302,8.510721405
REPS1,9.312096675,9.364284756,9.506193983,8.784770412,9.761661468,8.593974036,10.00407001,9.938599166,8.796362326
RIPK2,7.34124641,8.731675453,8.774627538,9.903915217,8.440553302,9.747586975,8.975056709,8.963382147,8.866705267
ROPN1,9.139593148,8.702125891,8.371697779,8.35876657,8.383205613,8.500078739,8.870908915,8.816872411,8.385009535
RORA,9.666715823,9.638661581,10.48001738,9.392829244,9.659678505,9.084617537,9.521238838,10.01990331,9.877791284
RORC,5.89971157,8.164948699,10.00708344,8.344176299,10.53520036,9.604057489,9.777469211,8.957669411,11.19766951
RPS6,16.44054815,15.33454528,13.58387453,14.65435826,13.87475092,13.87475092,14.20277655,13.36300877,13.58387453
RRAD,7.963741311,6.241890103,6.443242035,6.364464373,5.785406727,6.264949501,6.595352333,6.891569626,5.769951415
RUNX1,5.956982723,8.848023332,7.745477395,8.454532321,8.552044532,7.19731174,6.99701078,7.661578093,7.58355173
RUNX3,7.417309802,7.581386965,7.049990459,8.164948699,7.810381271,8.011617537,7.270193827,7.115580508,7.127496029
S100A12,8.180436862,7.605397443,7.992366994,7.656395615,7.568048303,7.434026135,7.900171441,8.883525312,8.550381393
S100A7,9.634404303,8.716856461,8.960525779,8.690123931,8.486039795,9.0774003,8.327323137,9.747586975,9.146757702
S100A8,7.103606586,6.45454202,7.838748076,6.987129698,6.896372077,7.492539086,5.727165714,8.500078739,9.392829244
S100B,7.541044364,6.483621386,7.063266318,6.468174117,6.264949501,6.241890103,5.769951415,7.219947764,6.241890103
SAA1,5.129773392,9.229718347,10.81824678,13.8023746,10.63705195,14.9235035,10.99691617,13.30997293,10.83337207
SAP130,8.257646281,9.666715823,9.319270781,8.203843101,8.868807091,8.071263251,9.086794146,8.750195754,9.666715823
SBNO2,7.900171441,8.972790711,9.163751781,8.936882024,8.944144148,8.15553276,8.451787957,8.998485108,9.048282796
SDHA,10.17255535,10.42656825,11.51571174,10.07152977,10.09052434,10.90334059,10.49845654,10.6708669,10.76782179
SELE,6.741490131,6.496818428,6.863239396,6.526338062,6.294694527,6.45454202,7.213215356,7.768567335,7.139557475
SELL,7.38066416,7.765591259,8.281160803,8.490039347,7.985923873,8.093979861,7.847959304,8.66910757,8.681447534
SELPLG,9.279324688,7.615784526,8.132090592,8.062388587,8.317824585,8.752450911,7.658986854,7.818146984,7.401676564
SEMG1,7.890047338,7.568048303,6.019226649,7.42841619,6.651770756,6.953146366,8.1670553,7.992366994,8.144646964
SERPINB2,3.457853018,4.399760333,3.756657119,3.54042113,4.113275313,3.60074843,4.150219411,3.40162065,5.021690839
SERPING1,11.80751257,13.30997293,14.20277655,12.85426195,14.42240893,13.97839053,14.9235035,13.22134834,14.42240893
SF3A3,11.75365188,11.19766951,9.773339873,10.38853234,10.03000856,9.673969563,10.77891356,10.77891356,10.22025013
SH2B2,7.21658156,6.505716142,7.145319467,6.585780314,7.032135767,7.041291455,7.939463509,6.443242035,7.547510946
SH2D1A,4.655072524,6.174086423,4.8594501,5.815431781,6.375660584,6.068565187,4.612772809,4.84407437,3.825212863
SH2D1B,7.963741311,7.789959748,8.144646964,8.02119554,7.422953163,7.941737216,7.985923873,8.782984262,8.201603526
SIGIRR,8.992781935,7.494897691,8.137468681,8.647812078,8.408670476,9.036490546,8.188367725,8.260626152,7.858453327
SIGLEC1,10.40207421,9.303184157,8.813421627,9.349242378,9.12777082,9.869572379,8.591651585,9.64291886,8.930822747
SLAMF1,5.762240037,5.046047336,5.937482809,7.228158645,5.51840002,6.581770677,6.414542961,6.662108482,6.585780314
SLAMF6,5.89971157,5.815431781,6.479674029,7.467407138,5.751293975,7.21658156,6.294694527,7.046419806,7.510587974
SLAMF7,8.580551883,8.064831002,8.067273418,8.762588489,8.346236184,8.92295585,7.445595336,8.883525312,8.287717698
SLC11A1,8.567752371,8.040746245,8.054053283,7.847959304,7.38602445,8.612440184,8.102611804,7.26762795,8.591651585
SMAD2,9.656009836,10.34277445,10.05203166,9.920203466,9.139593148,9.506193983,9.592399233,10.34277445,10.22893157
SMAD3,12.10886503,10.64937064,10.85128361,10.37422105,9.882000641,9.49634286,10.2508849,10.35955878,10.44402172
SMPD3,6.375660584,5.328154524,5.499401975,5.360341502,5.270404715,5.463492013,5.584365175,5.832607922,5.449148365
SOCS1,9.095156358,8.153249616,8.66910757,7.671547799,8.586457857,7.891937288,6.94728214,7.472660372,7.472660372
SPA17,9.689986154,8.870908915,8.52275411,8.774627538,8.512483401,8.060046822,9.097545063,8.500078739,9.027288924
SPACA3,7.831023454,7.302229943,7.652645914,6.468174117,7.656395615,7.671547799,6.414542961,6.394673207,6.559468919
SPANXB1,6.102441036,5.868685462,5.646926942,7.467407138,7.573281131,5.31543769,5.937482809,7.916669198,8.627124421
SPINK5,6.953146366,7.250712993,6.516027102,6.845475937,8.027583008,6.725302684,8.327323137,7.557648648,7.618386956
SPN,7.944004634,6.839183437,6.918966841,7.898477416,7.831023454,7.869504377,6.595352333,6.394673207,4.731162769
SPO11,7.747683784,7.437483542,6.328135,6.94728214,7.107984002,6.668294945,8.482481489,7.5133232,7.685305259
SPP1,12.29462228,14.9235035,11.47025424,11.27525845,12.24600004,10.76782179,10.91941446,11.97459186,10.73684413
SSX1,5.89971157,7.55078857,5.89971157,6.559468919,8.227937838,6.863239396,10.86511502,7.717057744,8.66910757
SSX4,6.839183437,7.73757935,7.259981948,7.194492835,7.313990633,6.938348069,7.963741311,7.63987691,8.235422119
ST6GAL1,10.48001738,10.80003033,12.34539454,12.02478334,12.20207474,12.5961492,12.24600004,11.39669916,13.30997293
STAT1,10.95901651,11.44549134,11.75365188,10.32664048,12.02478334,10.91941446,10.42656825,10.48001738,11.65049586
STAT2,11.65049586,11.12961288,10.35359732,10.47072146,11.7359146,11.65049586,11.47025424,10.97811082,10.35955878
STAT3,11.83672428,11.59853674,12.14377682,11.94090831,11.42107664,11.59853674,12.391275,11.5413939,11.7359146
STAT4,7.456050174,7.180009982,8.112865754,7.890047338,8.294713685,7.972316238,9.670342693,7.740425178,7.510587974
STAT5B,8.825782692,9.358459913,9.912841997,9.740415998,9.392829244,9.971381506,9.652341167,10.07152977,9.336385183
STAT6,10.9377498,9.697918214,10.72001538,10.9377498,10.90334059,11.22088754,8.799015958,11.47025424,10.42656825
SYCP1,5.804291221,5.929787973,5.183315291,5.84374654,4.545589181,5.68489043,7.046419806,5.713983513,6.681358918
SYK,6.758142514,8.10735104,7.869504377,8.536918826,8.351789987,8.248323684,7.155659982,6.595352333,7.028108429
SYT17,7.937189802,6.559468919,8.767458951,7.131815044,7.685305259,7.131815044,6.414542961,7.028108429,7.618386956
TAB1,10.86511502,9.426315556,8.970524712,9.28801033,9.344169744,9.254273564,9.837886871,9.282655168,9.740415998
TAL1,9.340277464,8.342116413,8.185433146,8.062388587,8.132090592,8.12916694,8.327323137,9.015613595,8.19498556
TANK,9.949161622,11.0474582,10.16589301,9.891644702,10.49845654,10.23712629,10.64937064,10.2095304,10.23712629
TAP1,7.21658156,9.314248528,8.806341871,8.389953135,8.424955648,8.840544745,8.870908915,8.344176299,8.695441096
TAP2,10.34277445,9.971381506,9.548921111,9.165692219,9.873581926,9.613770183,10.06680793,9.595154223,9.659678505
TAPBP,10.91941446,11.77554511,10.87955928,11.22088754,11.88133891,10.74637584,12.07754452,11.42107664,11.22088754
TARP,9.4458642,8.930822747,8.512483401,8.695441096,8.548718255,9.023032253,8.857512086,9.165692219,8.905931605
TBK1,9.903915217,9.659678505,9.806821438,9.521238838,9.163751781,9.099933768,10.14985354,10.03000856,9.344169744
TBP,10.3169505,9.582301057,9.452832552,8.905931605,9.336385183,8.813421627,9.28801033,9.613770183,8.784770412
TBX21,9.326049944,7.985923873,8.126243288,7.916669198,8.007656684,8.35697221,7.541044364,7.992366994,7.499952683
TCF7,9.389786025,10.17255535,8.6060964,8.747940597,8.726224188,8.825782692,8.745245489,10.26213034,8.43503057
TFE3,5.463492013,7.35207844,7.34124641,6.94728214,7.068364629,6.12007541,8.583586579,6.641433031,7.281061633
TFEB,9.0774003,10.04105357,8.420666121,8.081557191,7.430568728,7.891937288,9.056789215,7.678829419,9.239286549
TFRC,9.740415998,11.47025424,11.06683372,10.65679742,9.634404303,9.920203466,10.45537563,10.0802362,11.77554511
TGFB1,11.59853674,10.5120467,9.200772632,10.05203166,10.26213034,9.557742399,10.48001738,9.364284756,9.732408792
TGFB2,5.499401975,5.535154753,5.815431781,4.904039998,7.656395615,4.828698639,5.419895743,5.434804717,4.457619139
THBD,10.18302647,9.344169744,8.40218602,8.248323684,8.970524712,8.395258851,8.451787957,8.274556926,8.829677942
THBS1,9.993066229,10.9377498,9.747586975,10.70347019,11.59853674,8.702125891,9.398337649,8.944144148,9.724272107
THY1,10.26213034,8.990299741,9.364284756,10.35955878,9.806821438,9.282655168,8.799015958,9.724272107,9.1524985
TICAM1,8.067273418,9.13387976,9.512521462,8.716856461,9.484165839,8.162842098,9.433537062,9.052536005,10.07152977
TICAM2,7.78517468,8.118660168,8.385009535,8.260626152,8.265961588,8.035833512,8.845765761,8.816872411,8.66045197
TIGIT,7.398744772,8.302961408,7.544277655,8.254666411,7.863218563,8.137468681,8.1670553,8.081557191,7.735747086
TIRAP,8.85474936,8.231745867,8.681447534,8.281160803,8.860274812,8.412194647,9.314248528,7.717057744,9.001706086
TLK2,11.57622378,10.35359732,9.949161622,10.00407001,9.697918214,9.582301057,9.949161622,10.00407001,9.747586975
TLR1,8.366327905,9.11937568,10.03000856,9.412541512,9.293535789,9.572764186,9.364284756,9.229718347,9.493076344
TLR10,5.84374654,6.526338062,6.250061165,7.58355173,6.438021593,7.35207844,7.733914822,6.000107683,8.069268334
TLR2,8.023783907,7.852897782,8.437791936,8.315532186,8.120628477,8.118660168,7.623672461,8.344176299,8.031402696
TLR3,7.15337072,7.02277609,9.048282796,7.393598859,7.58355173,7.326666306,8.047822667,8.387481335,7.078744173
TLR4,8.239098371,8.577517186,8.385009535,9.052536005,8.520247433,9.521238838,7.733914822,8.875147527,8.153249616
TLR5,8.371697779,7.682067339,8.542384025,8.112865754,8.203843101,7.926475158,8.069268334,9.1524985,8.837581298
TLR6,8.057705056,8.296832848,7.682067339,8.213288523,7.944004634,8.525260786,8.215730949,8.144646964,8.558403842
TLR7,7.21658156,6.931530581,7.259981948,7.510587974,7.411371756,7.084025405,7.213215356,7.535096719,7.53224177
TLR8,7.13568626,7.529386821,6.565691687,6.798734609,7.265062073,7.084025405,7.5879601,7.768567335,7.898477416
TLR9,8.312372658,7.095447866,7.426263653,7.202225376,6.651770756,7.313990633,6.197780488,7.320452483,6.210959664
TMEFF2,6.184601312,6.788111649,6.125420774,6.559468919,5.824019851,6.068565187,7.313990633,6.953146366,7.302229943
TMUB2,9.790396977,9.597909213,9.521238838,9.176168402,9.232896797,9.371494204,9.851878707,9.689986154,9.604057489
TNF,7.236337727,7.041291455,6.762095459,7.78517468,5.824019851,7.980610361,7.5879601,7.289261488,6.788111649
TNFAIP3,9.512521462,10.09052434,9.215484135,10.34277445,10.04105357,9.659678505,9.813662754,11.3209348,9.561104222
TNFRSF10B,9.084617537,9.079920614,8.756816672,8.132090592,8.781198112,7.901865466,8.960525779,8.525260786,9.086794146
TNFRSF10C,7.00106292,6.12007541,7.958631071,6.662108482,6.741490131,7.099229169,6.414542961,6.565691687,7.281061633
TNFRSF11A,4.234301103,7.336897307,7.259981948,7.155659982,6.845475937,4.731162769,5.937482809,5.302429801,5.988548312
TNFRSF11B,6.662108482,8.784770412,6.307535043,7.808229883,7.618386956,7.39138474,6.688236429,8.047822667,6.891569626
TNFRSF12A,9.493076344,7.470506387,8.054053283,7.99569109,8.196948969,6.496818428,7.770206633,7.926475158,8.479018783
TNFRSF13B,4.234301103,3.72762446,3.851131931,5.499401975,4.805644901,4.234301103,3.047905216,3.60074843,3.239394553
TNFRSF13C,9.412541512,7.801434502,6.96238506,8.440553302,7.792191597,7.726580962,7.445595336,7.006754122,7.642248077
TNFRSF14,7.963741311,9.254273564,9.823410146,9.882000641,10.30213141,10.02495594,10.22025013,9.336385183,10.63705195
TNFRSF17,9.422649829,8.254666411,8.007656684,8.633878079,8.054053283,8.351789987,7.5879601,8.63992987,7.456050174
TNFRSF18,7.547510946,7.456050174,7.521594132,6.820199568,7.557648648,6.526338062,7.046419806,6.918966841,6.241890103
TNFRSF1A,10.13043429,11.22088754,10.60971728,11.01400126,11.34178904,10.81824678,11.34178904,11.10580396,10.29068241
TNFRSF1B,7.472660372,9.12777082,8.915118559,8.936882024,8.825782692,8.705866398,8.031402696,8.68881146,8.767458951
TNFRSF4,6.429375048,6.668294945,7.439685032,6.111258223,6.130766139,5.956982723,6.516027102,6.681358918,5.769951415
TNFRSF8,8.422810885,7.374878841,7.091666564,7.34124641,7.331781807,7.5133232,7.313990633,6.369685456,6.130766139
TNFRSF9,7.437483542,7.745477395,6.163571535,6.863239396,6.468174117,6.047690794,5.289421913,6.831567831,6.408357419
TNFSF10,8.930822747,10.14985354,11.03094982,10.3169505,11.36840484,12.24600004,11.27525845,10.3169505,10.70347019
TNFSF11,4.234301103,4.399760333,3.97769749,4.399760333,5.392399208,3.967596465,4.904039998,3.967596465,4.041127994
TNFSF12,8.528209929,8.652977873,9.499609376,9.165692219,8.903192067,9.146757702,8.99526413,7.838748076,8.49709531
TNFSF13,8.85474936,7.648896213,7.808229883,8.035833512,8.033618104,8.500078739,7.541044364,7.472660372,6.741490131
TNFSF13B,7.441886523,8.309213129,7.222019352,8.465076388,8.287717698,8.514245397,8.636620071,8.231745867,8.210846098
TNFSF14,6.618336915,6.241890103,8.85474936,9.4458642,10.27942875,9.031545596,8.482481489,8.80166959,10.74637584
TNFSF15,7.472660372,7.581386965,7.891937288,7.987856514,7.180009982,8.067273418,7.658986854,7.869504377,8.413917482
TNFSF18,3.967596465,3.276055353,4.675625916,5.594139875,4.498260144,4.150219411,3.617594707,3.756657119,3.967596465
TNFSF4,8.270607674,8.638274971,8.787724975,8.43503057,9.11937568,8.580551883,8.825782692,9.316759655,8.912480315
TNFSF8,6.553246151,7.417309802,5.762240037,7.283478003,7.068364629,7.041291455,6.688236429,7.208767732,7.596482225
TOLLIP,10.38853234,10.22893157,10.70347019,10.64937064,10.61590378,10.85128361,11.62409744,10.99691617,11.5413939
TP53,9.189719614,9.823410146,9.167632656,9.604057489,9.437092841,9.528275618,9.823410146,9.528275618,9.095156358
TPSAB1,9.982375339,8.486039795,8.781198112,10.45537563,9.813662754,9.084617537,7.38602445,8.35876657,7.922509822
TPTE,11.34178904,10.56005047,6.823952225,8.655455634,6.741490131,7.850180552,8.745245489,7.505250909,8.550381393
TRAF2,10.30213141,10.12327029,9.270430804,8.950012195,9.167632656,9.12357325,9.521238838,10.13454984,9.613770183
TRAF3,9.842755799,8.796362326,9.336385183,9.052536005,8.790679538,9.052536005,10.12327029,9.499609376,8.848023332
TRAF6,10.76782179,9.406813051,9.1524985,8.936882024,9.225262524,9.20841465,9.422649829,9.882000641,9.358459913
TREM1,8.203843101,8.514245397,7.652645914,7.872805788,7.032135767,8.415640316,7.38602445,7.5792222,8.440553302
TREM2,9.109255364,8.490039347,7.799593004,7.770206633,7.918772366,8.427236788,7.270193827,7.806078494,7.180009982
TRIM39,8.907886838,9.22087834,8.424955648,7.671547799,8.137468681,7.613182096,9.184665866,8.739783326,7.858453327
TTK,9.429981283,8.960525779,8.312372658,8.190694938,8.250593025,7.992366994,9.111959867,8.440553302,8.134779636
TUBB,12.34539454,13.22134834,11.49510384,11.42107664,11.77554511,10.73684413,11.15131971,11.12961288,10.77891356
TXK,4.937061447,4.920550722,5.449148365,5.207823227,4.991039149,5.021690839,5.937482809,5.129773392,5.922093136
TXNIP,12.24600004,11.51571174,11.68159315,12.05114726,12.54218813,11.3209348,9.873581926,10.72001538,12.14377682
TYK2,7.278645263,8.909842072,9.697918214,9.139593148,9.282655168,8.346236184,9.548921111,9.512521462,9.376164784
UBC,14.9235035,14.42240893,14.65435826,15.33454528,14.65435826,14.65435826,13.67868456,15.33454528,14.65435826
ULBP2,10.14985354,8.866705267,8.752450911,8.756816672,8.635249075,9.184665866,9.079920614,9.564466046,8.444851707
USP39,8.09216041,8.915118559,8.848023332,8.203843101,8.43503057,8.122596786,8.880945945,8.6060964,8.875147527
USP9Y,6.868874478,7.541044364,8.490039347,7.250712993,7.944004634,7.139557475,9.273212505,6.317835022,6.585780314
VCAM1,7.058413715,8.157815904,8.823052944,9.031545596,9.582301057,12.29462228,8.612440184,8.405146305,8.162842098
VEGFA,13.13313361,13.36300877,13.05000727,10.87955928,11.39669916,10.63705195,11.30411302,12.85426195,13.67868456
VEGFC,5.988548312,7.127496029,7.38066416,8.081557191,8.531159072,7.084025405,7.623672461,7.525490476,8.178375157
XCL2,9.371494204,8.905931605,8.698783494,8.716856461,8.449043594,9.22087834,8.975056709,9.706675215,9.225262524
XCR1,9.340277464,7.219947764,8.093979861,7.309936675,7.603300889,8.044284456,7.445595336,7.525490476,6.45454202
YTHDF2,9.740415998,9.912841997,9.004100508,8.912480315,9.386742806,8.66910757,9.714679171,9.462957879,9.229718347
ZAP70,7.726580962,7.733914822,7.505250909,8.196948969,8.257646281,8.790679538,7.658986854,6.953146366,7.180009982
ZC3H14,10.00407001,9.4458642,10.19572853,9.541989648,9.329577109,9.412541512,10.63705195,9.76740385,9.877791284
ZKSCAN5,7.13568626,7.02277609,8.023783907,7.036163105,6.651770756,7.041291455,8.031402696,7.661578093,7.963741311
ZNF143,7.194492835,8.536918826,8.909842072,7.944004634,8.126243288,7.685305259,8.287717698,8.137468681,9.111959867
ZNF205,7.40776658,8.047822667,7.222019352,6.788111649,7.107984002,5.289421913,7.939463509,7.131815044,7.490078256
ZNF346,8.593974036,8.454532321,8.337182927,7.937189802,8.257646281,7.966849395,8.907886838,8.482481489,8.00963711
